dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
dataset4,2,4,700,XGBoost,7,6,0.9714285714285714,0.08697128295898438
dataset4,2,4,700,XGBoost,7,7,0.9857142857142858,0.0734107494354248
dataset4,2,4,700,XGBoost,7,8,0.9428571428571428,0.08103084564208984
dataset4,2,4,700,XGBoost,7,9,0.9571428571428572,0.08101105690002441
dataset4,2,4,700,XGBoost,8,0,0.9857142857142858,0.07190895080566406
dataset4,2,4,700,XGBoost,8,1,1.0,0.09009909629821777
dataset4,2,4,700,XGBoost,8,2,0.9285714285714286,0.12533807754516602
dataset4,2,4,700,XGBoost,8,3,0.9285714285714286,0.10580301284790039
dataset4,2,4,700,XGBoost,8,4,0.9428571428571428,0.08242177963256836
dataset4,2,4,700,XGBoost,8,5,1.0,0.10178327560424805
dataset4,2,4,700,XGBoost,8,6,0.9857142857142858,0.08979296684265137
dataset4,2,4,700,XGBoost,8,7,0.9428571428571428,0.09015703201293945
dataset4,2,4,700,XGBoost,8,8,0.9714285714285714,0.12350296974182129
dataset4,2,4,700,XGBoost,8,9,0.9571428571428572,0.08743453025817871
dataset4,2,4,700,XGBoost,9,0,0.9571428571428572,0.08235526084899902
dataset4,2,4,700,XGBoost,9,1,0.9571428571428572,0.09848237037658691
dataset4,2,4,700,XGBoost,9,2,1.0,0.08626103401184082
dataset4,2,4,700,XGBoost,9,3,0.8857142857142857,0.08485126495361328
dataset4,2,4,700,XGBoost,9,4,0.9285714285714286,0.10460519790649414
dataset4,2,4,700,XGBoost,9,5,1.0,0.09110665321350098
dataset4,2,4,700,XGBoost,9,6,0.9428571428571428,0.08910608291625977
dataset4,2,4,700,XGBoost,9,7,0.9714285714285714,0.10480356216430664
dataset4,2,4,700,XGBoost,9,8,0.9428571428571428,0.08021354675292969
dataset4,2,4,700,XGBoost,9,9,0.9714285714285714,0.0940546989440918
dataset4,2,4,700,RandomForest,0,0,0.9,0.4038197994232178
dataset4,2,4,700,RandomForest,0,1,0.9285714285714286,0.4048473834991455
dataset4,2,4,700,RandomForest,0,2,0.8142857142857143,0.4526381492614746
dataset4,2,4,700,RandomForest,0,3,0.8,0.429440975189209
dataset4,2,4,700,RandomForest,0,4,0.8857142857142857,0.4218254089355469
dataset4,2,4,700,RandomForest,0,5,0.9142857142857143,0.39939379692077637
dataset4,2,4,700,RandomForest,0,6,0.8428571428571429,0.4168426990509033
dataset4,2,4,700,RandomForest,0,7,0.9142857142857143,0.4173612594604492
dataset4,2,4,700,RandomForest,0,8,0.9142857142857143,0.420015811920166
dataset4,2,4,700,RandomForest,0,9,0.8714285714285714,0.41333723068237305
dataset4,2,4,700,RandomForest,1,0,0.8428571428571429,0.374645471572876
dataset4,2,4,700,RandomForest,1,1,0.9428571428571428,0.37819576263427734
dataset4,2,4,700,RandomForest,1,2,0.9,0.44663166999816895
dataset4,2,4,700,RandomForest,1,3,0.9285714285714286,0.3945467472076416
dataset4,2,4,700,RandomForest,1,4,0.8714285714285714,0.42952942848205566
dataset4,2,4,700,RandomForest,1,5,0.8714285714285714,0.39008545875549316
dataset4,2,4,700,RandomForest,1,6,0.8571428571428571,0.3933429718017578
dataset4,2,4,700,RandomForest,1,7,0.9142857142857143,0.3916192054748535
dataset4,2,4,700,RandomForest,1,8,0.8714285714285714,0.3764488697052002
dataset4,2,4,700,RandomForest,1,9,0.8857142857142857,0.37888336181640625
dataset4,2,4,700,RandomForest,2,0,0.8857142857142857,0.36208343505859375
dataset4,2,4,700,RandomForest,2,1,0.8857142857142857,0.3995668888092041
dataset4,2,4,700,RandomForest,2,2,0.9,0.38932204246520996
dataset4,2,4,700,RandomForest,2,3,0.9142857142857143,0.38910698890686035
dataset4,2,4,700,RandomForest,2,4,0.8714285714285714,0.38436150550842285
dataset4,2,4,700,RandomForest,2,5,0.9142857142857143,0.37404966354370117
dataset4,2,4,700,RandomForest,2,6,0.9285714285714286,0.3799474239349365
dataset4,2,4,700,RandomForest,2,7,0.8857142857142857,0.4069192409515381
dataset4,2,4,700,RandomForest,2,8,0.8714285714285714,0.382096529006958
dataset4,2,4,700,RandomForest,2,9,0.9428571428571428,0.3728189468383789
dataset4,2,4,700,RandomForest,3,0,0.9,0.35445165634155273
dataset4,2,4,700,RandomForest,3,1,0.9142857142857143,0.37285590171813965
dataset4,2,4,700,RandomForest,3,2,0.9285714285714286,0.47020983695983887
dataset4,2,4,700,RandomForest,3,3,0.8714285714285714,0.38617420196533203
dataset4,2,4,700,RandomForest,3,4,0.9571428571428572,0.38364195823669434
dataset4,2,4,700,RandomForest,3,5,0.8857142857142857,0.3817331790924072
dataset4,2,4,700,RandomForest,3,6,0.8714285714285714,0.3823666572570801
dataset4,2,4,700,RandomForest,3,7,0.8285714285714286,0.40456199645996094
dataset4,2,4,700,RandomForest,3,8,0.8428571428571429,0.3798708915710449
dataset4,2,4,700,RandomForest,3,9,0.9,0.38382816314697266
dataset4,2,4,700,RandomForest,4,0,0.8857142857142857,0.36029767990112305
dataset4,2,4,700,RandomForest,4,1,0.9,0.40238070487976074
dataset4,2,4,700,RandomForest,4,2,0.9,0.39308667182922363
dataset4,2,4,700,RandomForest,4,3,0.8857142857142857,0.3457765579223633
dataset4,2,4,700,RandomForest,4,4,0.9142857142857143,0.3529813289642334
dataset4,2,4,700,RandomForest,4,5,0.9285714285714286,0.44323134422302246
dataset4,2,4,700,RandomForest,4,6,0.9428571428571428,0.5474402904510498
dataset4,2,4,700,RandomForest,4,7,0.8285714285714286,0.49553442001342773
dataset4,2,4,700,RandomForest,4,8,0.8714285714285714,0.43992042541503906
dataset4,2,4,700,RandomForest,4,9,0.8571428571428571,0.3940722942352295
dataset4,2,4,700,RandomForest,5,0,0.9,0.4042775630950928
dataset4,2,4,700,RandomForest,5,1,0.8714285714285714,0.39316725730895996
dataset4,2,4,700,RandomForest,5,2,0.9,0.40131258964538574
dataset4,2,4,700,RandomForest,5,3,0.9428571428571428,0.41850876808166504
dataset4,2,4,700,RandomForest,5,4,0.8571428571428571,0.39467310905456543
dataset4,2,4,700,RandomForest,5,5,0.9428571428571428,0.4036431312561035
dataset4,2,4,700,RandomForest,5,6,0.8285714285714286,0.4037158489227295
dataset4,2,4,700,RandomForest,5,7,0.8571428571428571,0.6796712875366211
dataset4,2,4,700,RandomForest,5,8,0.8142857142857143,0.3973228931427002
dataset4,2,4,700,RandomForest,5,9,0.9,0.39751434326171875
dataset4,2,4,700,RandomForest,6,0,0.8428571428571429,0.4000217914581299
dataset4,2,4,700,RandomForest,6,1,0.8857142857142857,0.39640045166015625
dataset4,2,4,700,RandomForest,6,2,0.8857142857142857,0.4165034294128418
dataset4,2,4,700,RandomForest,6,3,0.9142857142857143,0.4087989330291748
dataset4,2,4,700,RandomForest,6,4,0.8571428571428571,0.4034383296966553
dataset4,2,4,700,RandomForest,6,5,0.9,0.39911603927612305
dataset4,2,4,700,RandomForest,6,6,0.9142857142857143,0.3989572525024414
dataset4,2,4,700,RandomForest,6,7,0.9142857142857143,0.41616249084472656
dataset4,2,4,700,RandomForest,6,8,0.9571428571428572,0.4031083583831787
dataset4,2,4,700,RandomForest,6,9,0.9,0.3943169116973877
dataset4,2,4,700,RandomForest,7,0,0.8714285714285714,0.38433194160461426
dataset4,2,4,700,RandomForest,7,1,0.8428571428571429,0.3898463249206543
dataset4,2,4,700,RandomForest,7,2,0.9142857142857143,0.40898871421813965
dataset4,2,4,700,RandomForest,7,3,0.8857142857142857,0.39743518829345703
dataset4,2,4,700,RandomForest,7,4,0.8857142857142857,0.4089207649230957
dataset4,2,4,700,RandomForest,7,5,0.9428571428571428,0.40258216857910156
dataset4,2,4,700,RandomForest,7,6,0.8714285714285714,0.4260823726654053
dataset4,2,4,700,RandomForest,7,7,0.9571428571428572,0.3944375514984131
dataset4,2,4,700,RandomForest,7,8,0.9,0.40151047706604004
dataset4,2,4,700,RandomForest,7,9,0.8714285714285714,0.4224557876586914
dataset4,2,4,700,RandomForest,8,0,0.9571428571428572,0.3935391902923584
dataset4,2,4,700,RandomForest,8,1,0.9428571428571428,0.40648508071899414
dataset4,2,4,700,RandomForest,8,2,0.8,0.40218162536621094
dataset4,2,4,700,RandomForest,8,3,0.8714285714285714,0.3906564712524414
dataset4,2,4,700,RandomForest,8,4,0.8428571428571429,0.39908409118652344
dataset4,2,4,700,RandomForest,8,5,0.9285714285714286,0.39939379692077637
dataset4,2,4,700,RandomForest,8,6,0.9142857142857143,0.4113960266113281
dataset4,2,4,700,RandomForest,8,7,0.8857142857142857,0.42400217056274414
dataset4,2,4,700,RandomForest,8,8,0.9,0.4107048511505127
dataset4,2,4,700,RandomForest,8,9,0.9142857142857143,0.43744373321533203
dataset4,2,4,700,RandomForest,9,0,0.8714285714285714,0.3959085941314697
dataset4,2,4,700,RandomForest,9,1,0.9,0.4062769412994385
dataset4,2,4,700,RandomForest,9,2,0.9285714285714286,0.40898919105529785
dataset4,2,4,700,RandomForest,9,3,0.7714285714285715,0.4117274284362793
dataset4,2,4,700,RandomForest,9,4,0.8857142857142857,0.42098450660705566
dataset4,2,4,700,RandomForest,9,5,0.9285714285714286,0.4130723476409912
dataset4,2,4,700,RandomForest,9,6,0.8142857142857143,0.4048912525177002
dataset4,2,4,700,RandomForest,9,7,0.9428571428571428,0.40818214416503906
dataset4,2,4,700,RandomForest,9,8,0.9285714285714286,0.408341646194458
dataset4,2,4,700,RandomForest,9,9,0.9285714285714286,0.411881685256958
