Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
4,dataset3,2,3.000000,700,sdsa_svc_not_update,3,4,0.957143,0.033419
5,dataset3,2,3.000000,700,sdsa_svc_not_update,3,5,0.942857,0.026719
6,dataset3,2,3.000000,700,sdsa_svc_not_update,3,6,0.957143,0.023199
7,dataset3,2,3.000000,700,sdsa_svc_not_update,3,7,0.928571,0.024862
8,dataset3,2,3.000000,700,sdsa_svc_not_update,3,8,0.957143,0.021224
9,dataset3,2,3.000000,700,sdsa_svc_not_update,3,9,0.957143,0.045726
0,dataset3,2,3.000000,700,sdsa_svc_not_update,4,0,0.957143,0.030101
1,dataset3,2,3.000000,700,sdsa_svc_not_update,4,1,0.971429,0.028440
2,dataset3,2,3.000000,700,sdsa_svc_not_update,4,2,0.942857,0.030147
3,dataset3,2,3.000000,700,sdsa_svc_not_update,4,3,0.914286,0.029814
4,dataset3,2,3.000000,700,sdsa_svc_not_update,4,4,0.985714,0.016311
5,dataset3,2,3.000000,700,sdsa_svc_not_update,4,5,0.914286,0.021510
6,dataset3,2,3.000000,700,sdsa_svc_not_update,4,6,0.942857,0.027943
7,dataset3,2,3.000000,700,sdsa_svc_not_update,4,7,0.914286,0.016777
8,dataset3,2,3.000000,700,sdsa_svc_not_update,4,8,0.971429,0.026639
9,dataset3,2,3.000000,700,sdsa_svc_not_update,4,9,0.957143,0.025241
0,dataset3,2,3.000000,700,sdsa_svc_not_update,5,0,0.928571,0.026219
1,dataset3,2,3.000000,700,sdsa_svc_not_update,5,1,0.957143,0.023881
2,dataset3,2,3.000000,700,sdsa_svc_not_update,5,2,0.942857,0.028644
3,dataset3,2,3.000000,700,sdsa_svc_not_update,5,3,0.928571,0.026823
4,dataset3,2,3.000000,700,sdsa_svc_not_update,5,4,0.971429,0.025213
5,dataset3,2,3.000000,700,sdsa_svc_not_update,5,5,0.985714,0.033419
6,dataset3,2,3.000000,700,sdsa_svc_not_update,5,6,0.971429,0.024330
7,dataset3,2,3.000000,700,sdsa_svc_not_update,5,7,0.971429,0.020233
8,dataset3,2,3.000000,700,sdsa_svc_not_update,5,8,0.900000,0.029965
9,dataset3,2,3.000000,700,sdsa_svc_not_update,5,9,0.928571,0.023144
0,dataset3,2,3.000000,700,sdsa_svc_not_update,6,0,0.971429,0.026100
1,dataset3,2,3.000000,700,sdsa_svc_not_update,6,1,0.957143,0.026559
2,dataset3,2,3.000000,700,sdsa_svc_not_update,6,2,0.942857,0.023175
3,dataset3,2,3.000000,700,sdsa_svc_not_update,6,3,0.942857,0.024118
4,dataset3,2,3.000000,700,sdsa_svc_not_update,6,4,0.942857,0.024872
5,dataset3,2,3.000000,700,sdsa_svc_not_update,6,5,0.957143,0.026240
6,dataset3,2,3.000000,700,sdsa_svc_not_update,6,6,0.928571,0.018806
7,dataset3,2,3.000000,700,sdsa_svc_not_update,6,7,0.928571,0.028011
8,dataset3,2,3.000000,700,sdsa_svc_not_update,6,8,0.928571,0.026970
9,dataset3,2,3.000000,700,sdsa_svc_not_update,6,9,0.971429,0.020901
0,dataset3,2,3.000000,700,sdsa_svc_not_update,7,0,0.914286,0.024892
1,dataset3,2,3.000000,700,sdsa_svc_not_update,7,1,0.971429,0.033330
2,dataset3,2,3.000000,700,sdsa_svc_not_update,7,2,0.971429,0.023690
3,dataset3,2,3.000000,700,sdsa_svc_not_update,7,3,0.942857,0.023885
4,dataset3,2,3.000000,700,sdsa_svc_not_update,7,4,0.914286,0.028448
5,dataset3,2,3.000000,700,sdsa_svc_not_update,7,5,0.942857,0.020131
6,dataset3,2,3.000000,700,sdsa_svc_not_update,7,6,1.000000,0.025241
7,dataset3,2,3.000000,700,sdsa_svc_not_update,7,7,0.971429,0.022984
8,dataset3,2,3.000000,700,sdsa_svc_not_update,7,8,0.957143,0.034518
9,dataset3,2,3.000000,700,sdsa_svc_not_update,7,9,0.914286,0.020463
0,dataset3,2,3.000000,700,sdsa_svc_not_update,8,0,0.971429,0.026240
1,dataset3,2,3.000000,700,sdsa_svc_not_update,8,1,0.957143,0.040624
2,dataset3,2,3.000000,700,sdsa_svc_not_update,8,2,0.900000,0.029630
3,dataset3,2,3.000000,700,sdsa_svc_not_update,8,3,0.914286,0.020463
4,dataset3,2,3.000000,700,sdsa_svc_not_update,8,4,0.928571,0.014504
5,dataset3,2,3.000000,700,sdsa_svc_not_update,8,5,0.971429,0.016679
6,dataset3,2,3.000000,700,sdsa_svc_not_update,8,6,0.971429,0.022465
7,dataset3,2,3.000000,700,sdsa_svc_not_update,8,7,0.985714,0.015061
8,dataset3,2,3.000000,700,sdsa_svc_not_update,8,8,0.942857,0.008698
9,dataset3,2,3.000000,700,sdsa_svc_not_update,8,9,0.971429,0.030677
0,dataset3,2,3.000000,700,sdsa_svc_not_update,9,0,0.928571,0.031250
1,dataset3,2,3.000000,700,sdsa_svc_not_update,9,1,0.900000,0.027011
2,dataset3,2,3.000000,700,sdsa_svc_not_update,9,2,0.957143,0.026970
3,dataset3,2,3.000000,700,sdsa_svc_not_update,9,3,0.985714,0.019128
4,dataset3,2,3.000000,700,sdsa_svc_not_update,9,4,0.928571,0.016679
5,dataset3,2,3.000000,700,sdsa_svc_not_update,9,5,0.914286,0.016492
6,dataset3,2,3.000000,700,sdsa_svc_not_update,9,6,0.971429,0.014579
7,dataset3,2,3.000000,700,sdsa_svc_not_update,9,7,0.942857,0.011322
8,dataset3,2,3.000000,700,sdsa_svc_not_update,9,8,0.942857,0.016183
9,dataset3,2,3.000000,700,sdsa_svc_not_update,9,9,0.942857,0.019426
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,0,0.943396,0.077000
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,1,0.849057,0.112784
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,2,0.884615,0.062227
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,3,0.942308,0.071028
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,4,0.923077,0.089625
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,5,0.980769,0.100898
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,6,0.961538,0.069109
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,7,0.923077,0.096979
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,8,0.961538,0.092791
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,0,9,0.923077,0.085295
0,climates,10,16.000000,1415,sdsa_svc_not_update,3,0,0.647887,0.745850
1,climates,10,16.000000,1415,sdsa_svc_not_update,3,1,0.605634,0.609444
2,climates,10,16.000000,1415,sdsa_svc_not_update,3,2,0.732394,0.510518
3,climates,10,16.000000,1415,sdsa_svc_not_update,3,3,0.676056,0.758099
4,climates,10,16.000000,1415,sdsa_svc_not_update,3,4,0.711268,0.744100
5,climates,10,16.000000,1415,sdsa_svc_not_update,3,5,0.687943,0.505592
6,climates,10,16.000000,1415,sdsa_svc_not_update,3,6,0.588652,0.728416
7,climates,10,16.000000,1415,sdsa_svc_not_update,3,7,0.617021,0.572144
8,climates,10,16.000000,1415,sdsa_svc_not_update,3,8,0.617021,0.534365
9,climates,10,16.000000,1415,sdsa_svc_not_update,3,9,0.666667,0.734197
0,climates,10,16.000000,1415,sdsa_svc_not_update,1,0,0.605634,0.479700
1,climates,10,16.000000,1415,sdsa_svc_not_update,1,1,0.605634,0.661409
2,climates,10,16.000000,1415,sdsa_svc_not_update,1,2,0.647887,0.756820
3,climates,10,16.000000,1415,sdsa_svc_not_update,1,3,0.683099,0.609874
4,climates,10,16.000000,1415,sdsa_svc_not_update,1,4,0.612676,0.643708
5,climates,10,16.000000,1415,sdsa_svc_not_update,1,5,0.687943,0.866495
6,climates,10,16.000000,1415,sdsa_svc_not_update,1,6,0.652482,0.654989
7,climates,10,16.000000,1415,sdsa_svc_not_update,1,7,0.716312,0.779083
8,climates,10,16.000000,1415,sdsa_svc_not_update,1,8,0.695035,0.502494
9,climates,10,16.000000,1415,sdsa_svc_not_update,1,9,0.652482,0.749908
0,dataset3,2,3.000000,700,sdsa_svc_not_update,2,0,0.942857,0.032279
1,dataset3,2,3.000000,700,sdsa_svc_not_update,2,1,0.957143,0.026357
2,dataset3,2,3.000000,700,sdsa_svc_not_update,2,2,0.914286,0.026220
3,dataset3,2,3.000000,700,sdsa_svc_not_update,2,3,0.942857,0.028412
4,dataset3,2,3.000000,700,sdsa_svc_not_update,2,4,0.900000,0.026719
5,dataset3,2,3.000000,700,sdsa_svc_not_update,2,5,0.928571,0.018178
6,dataset3,2,3.000000,700,sdsa_svc_not_update,2,6,0.928571,0.021239
7,dataset3,2,3.000000,700,sdsa_svc_not_update,2,7,0.957143,0.021224
8,dataset3,2,3.000000,700,sdsa_svc_not_update,2,8,0.942857,0.047300
9,dataset3,2,3.000000,700,sdsa_svc_not_update,2,9,0.985714,0.018892
0,climates,10,16.000000,1415,sdsa_svc_not_update,5,0,0.612676,0.637310
1,climates,10,16.000000,1415,sdsa_svc_not_update,5,1,0.654930,0.701708
2,climates,10,16.000000,1415,sdsa_svc_not_update,5,2,0.683099,0.700545
3,climates,10,16.000000,1415,sdsa_svc_not_update,5,3,0.690141,0.671682
4,climates,10,16.000000,1415,sdsa_svc_not_update,5,4,0.683099,0.787284
5,climates,10,16.000000,1415,sdsa_svc_not_update,5,5,0.609929,0.769646
6,climates,10,16.000000,1415,sdsa_svc_not_update,5,6,0.560284,0.685499
7,climates,10,16.000000,1415,sdsa_svc_not_update,5,7,0.687943,0.767581
8,climates,10,16.000000,1415,sdsa_svc_not_update,5,8,0.659574,0.658048
9,climates,10,16.000000,1415,sdsa_svc_not_update,5,9,0.716312,0.614170
0,mushroom,2,3.000000,154,sdsa_svc_not_update,2,0,0.750000,0.009400
1,mushroom,2,3.000000,154,sdsa_svc_not_update,2,1,0.750000,0.006700
2,mushroom,2,3.000000,154,sdsa_svc_not_update,2,2,0.750000,0.004354
3,mushroom,2,3.000000,154,sdsa_svc_not_update,2,3,0.750000,0.016114
4,mushroom,2,3.000000,154,sdsa_svc_not_update,2,4,0.733333,0.008511
5,mushroom,2,3.000000,154,sdsa_svc_not_update,2,5,0.733333,0.007909
6,mushroom,2,3.000000,154,sdsa_svc_not_update,2,6,0.733333,0.009603
7,mushroom,2,3.000000,154,sdsa_svc_not_update,2,7,0.733333,0.007855
8,mushroom,2,3.000000,154,sdsa_svc_not_update,2,8,0.733333,0.004604
9,mushroom,2,3.000000,154,sdsa_svc_not_update,2,9,0.733333,0.008125
0,dataset1,2,2.000000,400,sdsa_svc_not_update,8,0,0.950000,0.005616
1,dataset1,2,2.000000,400,sdsa_svc_not_update,8,1,0.900000,0.004010
2,dataset1,2,2.000000,400,sdsa_svc_not_update,8,2,0.950000,0.005009
3,dataset1,2,2.000000,400,sdsa_svc_not_update,8,3,0.800000,0.007508
4,dataset1,2,2.000000,400,sdsa_svc_not_update,8,4,0.950000,0.005028
5,dataset1,2,2.000000,400,sdsa_svc_not_update,8,5,0.950000,0.005035
6,dataset1,2,2.000000,400,sdsa_svc_not_update,8,6,0.925000,0.005030
7,dataset1,2,2.000000,400,sdsa_svc_not_update,8,7,0.950000,0.002642
8,dataset1,2,2.000000,400,sdsa_svc_not_update,8,8,0.850000,0.000000
9,dataset1,2,2.000000,400,sdsa_svc_not_update,8,9,0.900000,0.000000
0,mushroom,2,3.000000,154,sdsa_svc_not_update,7,0,0.750000,0.007276
1,mushroom,2,3.000000,154,sdsa_svc_not_update,7,1,0.750000,0.008654
2,mushroom,2,3.000000,154,sdsa_svc_not_update,7,2,0.750000,0.006695
3,mushroom,2,3.000000,154,sdsa_svc_not_update,7,3,0.750000,0.006909
4,mushroom,2,3.000000,154,sdsa_svc_not_update,7,4,0.733333,0.005144
5,mushroom,2,3.000000,154,sdsa_svc_not_update,7,5,0.733333,0.006925
6,mushroom,2,3.000000,154,sdsa_svc_not_update,7,6,0.733333,0.007308
7,mushroom,2,3.000000,154,sdsa_svc_not_update,7,7,0.733333,0.007626
8,mushroom,2,3.000000,154,sdsa_svc_not_update,7,8,0.733333,0.007695
9,mushroom,2,3.000000,154,sdsa_svc_not_update,7,9,0.733333,0.007627
0,dataset2,2,2.000000,700,sdsa_svc_not_update,2,0,0.942857,0.040061
1,dataset2,2,2.000000,700,sdsa_svc_not_update,2,1,0.957143,0.029125
2,dataset2,2,2.000000,700,sdsa_svc_not_update,2,2,0.957143,0.022493
3,dataset2,2,2.000000,700,sdsa_svc_not_update,2,3,0.942857,0.024634
4,dataset2,2,2.000000,700,sdsa_svc_not_update,2,4,0.942857,0.027157
5,dataset2,2,2.000000,700,sdsa_svc_not_update,2,5,0.942857,0.023235
6,dataset2,2,2.000000,700,sdsa_svc_not_update,2,6,0.914286,0.024348
7,dataset2,2,2.000000,700,sdsa_svc_not_update,2,7,0.985714,0.021041
8,dataset2,2,2.000000,700,sdsa_svc_not_update,2,8,0.942857,0.023404
9,dataset2,2,2.000000,700,sdsa_svc_not_update,2,9,0.971429,0.025122
0,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,0,0.962264,0.089344
1,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,1,0.924528,0.074478
2,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,2,0.903846,0.097504
3,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,3,1.000000,0.083244
4,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,4,0.923077,0.088731
5,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,5,0.923077,0.074032
6,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,6,0.961538,0.072670
7,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,7,0.903846,0.088171
8,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,8,0.903846,0.096111
9,dry-climates,3,16.000000,522,sdsa_svc_not_update,3,9,0.903846,0.075235
0,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,0,0.928571,0.568861
1,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,1,0.985714,1.055366
2,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,2,0.942857,0.544730
3,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,3,0.957143,0.521424
4,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,4,0.971429,0.519129
5,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,5,0.957143,0.509466
6,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,6,0.900000,0.521254
7,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,7,0.928571,0.522801
8,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,8,0.942857,0.514367
9,dataset3,2,3.000000,700,sdsa_xgb_not_update,4,9,0.900000,0.540656
0,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,0,0.750000,0.137246
1,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,1,0.625000,0.112902
2,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,2,0.687500,0.110918
3,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,3,0.562500,0.102818
4,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,4,0.600000,0.105880
5,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,5,0.533333,0.135356
6,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,6,0.533333,0.137691
7,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,7,0.666667,0.120517
8,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,8,0.666667,0.133236
9,mushroom,2,3.000000,154,sdsa_xgb_not_update,0,9,0.733333,0.127434
0,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,0,0.939394,0.263227
1,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,1,0.969697,0.274572
2,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,2,0.969697,0.323210
3,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,3,0.909091,0.306189
4,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,4,0.968750,0.328814
5,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,5,0.906250,0.415074
6,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,6,0.937500,0.322994
7,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,7,0.937500,0.338301
8,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,8,0.937500,0.246202
9,european-climates,2,16.000000,324,sdsa_xgb_not_update,4,9,0.906250,0.922667
0,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,0,0.687500,0.136467
1,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,1,0.750000,0.125885
2,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,2,0.500000,0.127964
3,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,3,0.562500,0.119899
4,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,4,0.466667,0.118575
5,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,5,0.466667,0.128452
6,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,6,0.733333,0.134258
7,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,7,0.733333,0.133502
8,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,8,0.533333,0.128619
9,mushroom,2,3.000000,154,sdsa_xgb_not_update,4,9,0.866667,0.125172
0,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,0,0.928571,0.674637
1,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,1,0.928571,1.435086
2,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,2,0.900000,0.572782
3,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,3,0.957143,0.592513
4,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,4,0.942857,0.617979
5,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,5,0.985714,0.593709
6,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,6,0.942857,0.611345
7,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,7,0.900000,0.588930
8,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,8,0.985714,0.628258
9,dataset2,2,2.000000,700,sdsa_xgb_not_update,4,9,0.942857,0.573690
0,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,0,0.900000,0.159961
1,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,1,0.900000,0.153152
2,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,2,0.825000,0.124963
3,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,3,0.825000,0.163992
4,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,4,0.900000,0.142981
5,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,5,0.900000,0.137036
6,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,6,0.975000,0.149231
7,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,7,0.900000,0.133236
8,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,8,0.950000,0.141971
9,dataset1,2,2.000000,400,sdsa_xgb_not_update,7,9,0.925000,0.135285
0,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,0,0.909091,0.236990
1,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,1,0.969697,0.253298
2,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,2,0.969697,0.224404
3,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,3,0.939394,0.233221
4,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,4,1.000000,0.239312
5,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,5,0.968750,0.252020
6,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,6,1.000000,0.249295
7,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,7,0.937500,0.228495
8,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,8,0.968750,0.226469
9,european-climates,2,16.000000,324,sdsa_xgb_not_update,9,9,0.906250,0.229192
0,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,0,0.250000,0.127554
1,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,1,0.625000,0.129508
2,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,2,0.812500,0.112360
3,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,3,0.687500,0.134054
4,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,4,0.666667,0.133996
5,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,5,0.600000,0.122435
6,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,6,0.666667,0.127646
7,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,7,0.666667,0.119362
8,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,8,0.666667,0.130642
9,mushroom,2,3.000000,154,sdsa_xgb_not_update,5,9,0.933333,0.124604
0,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,0,0.981132,1.982254
1,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,1,0.924528,1.295550
2,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,2,0.980769,1.664949
3,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,3,0.846154,1.281176
4,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,4,0.980769,1.376363
5,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,5,1.000000,1.476360
6,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,6,0.942308,1.304700
7,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,7,0.923077,1.237264
8,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,8,0.903846,1.567533
9,dry-climates,3,16.000000,522,sdsa_xgb_not_update,4,9,0.942308,1.227284
0,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,0,0.924528,1.878333
1,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,1,0.962264,1.415616
2,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,2,0.942308,1.579081
3,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,3,0.961538,1.393414
4,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,4,0.961538,1.365027
5,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,5,0.961538,1.318590
6,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,6,0.980769,1.358696
7,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,7,0.903846,1.304574
8,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,8,0.942308,1.497061
9,dry-climates,3,16.000000,522,sdsa_xgb_not_update,6,9,0.961538,1.234018
0,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,0,0.957143,0.535539
1,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,1,0.971429,1.045533
2,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,2,0.971429,0.588441
3,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,3,0.957143,0.509481
4,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,4,0.914286,0.509063
5,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,5,0.942857,0.503656
6,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,6,0.957143,0.511150
7,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,7,0.942857,0.550080
8,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,8,0.928571,0.488599
9,dataset3,2,3.000000,700,sdsa_xgb_not_update,6,9,0.942857,0.493784
0,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,0,0.914286,0.308450
1,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,1,0.885714,0.332803
2,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,2,1.000000,0.307609
3,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,3,0.928571,0.314734
4,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,4,0.942857,0.300597
5,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,5,0.942857,0.301674
6,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,6,0.985714,0.308157
7,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,7,0.942857,0.304417
8,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,8,0.942857,0.292337
9,dataset3,2,3.000000,700,sdsa_xgb_not_update,9,9,0.942857,0.750677
0,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,0,0.985714,0.670869
1,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,1,0.957143,1.212668
2,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,2,0.914286,0.599352
3,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,3,0.928571,0.571716
4,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,4,0.928571,0.572840
5,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,5,0.900000,0.585698
6,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,6,0.971429,0.704353
7,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,7,0.942857,0.579891
8,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,8,0.871429,0.551036
9,dataset2,2,2.000000,700,sdsa_xgb_not_update,5,9,0.942857,0.612725
0,climates,10,16.000000,1415,sdsa_xgb_not_update,7,0,0.802817,34.554587
1,climates,10,16.000000,1415,sdsa_xgb_not_update,7,1,0.852113,29.783758
2,climates,10,16.000000,1415,sdsa_xgb_not_update,7,2,0.767606,30.020671
3,climates,10,16.000000,1415,sdsa_xgb_not_update,7,3,0.746479,37.964877
4,climates,10,16.000000,1415,sdsa_xgb_not_update,7,4,0.795775,29.161885
5,climates,10,16.000000,1415,sdsa_xgb_not_update,7,5,0.787234,26.036371
6,climates,10,16.000000,1415,sdsa_xgb_not_update,7,6,0.787234,27.252759
7,climates,10,16.000000,1415,sdsa_xgb_not_update,7,7,0.780142,26.046434
8,climates,10,16.000000,1415,sdsa_xgb_not_update,7,8,0.730496,25.488990
9,climates,10,16.000000,1415,sdsa_xgb_not_update,7,9,0.737589,30.536033
0,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,0,0.957143,0.920007
1,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,1,0.871429,1.032573
2,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,2,0.957143,0.538553
3,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,3,0.942857,0.540767
4,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,4,1.000000,0.503690
5,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,5,0.971429,0.505422
6,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,6,0.928571,0.520535
7,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,7,0.914286,0.483757
8,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,8,0.971429,0.537798
9,dataset3,2,3.000000,700,sdsa_xgb_not_update,3,9,0.942857,0.547014
0,dataset2,2,2.000000,700,sdsa_xgb_not_update,6,0,0.942857,0.687937
1,dataset2,2,2.000000,700,sdsa_xgb_not_update,6,1,0.914286,1.431270
2,dataset2,2,2.000000,700,sdsa_xgb_not_update,6,2,0.971429,0.605999
3,dataset2,2,2.000000,700,sdsa_xgb_not_update,6,3,0.914286,0.531903
4,dataset2,2,2.000000,700,sdsa_xgb_not_update,6,4,0.971429,0.591629
